station_id,day,temp_outside,wind_speed,pressure,crew_count,dg_load,physics_pred,actual,residual
ST-HIMADRI,257,-19.59,2.05,1004.83,8,0.683,163.75,170.01,6.27
ST-HIMADRI,258,-26.56,3.59,975.88,8,0.81,176.26,184.01,7.76
ST-HIMADRI,259,-22.58,11.03,968.81,8,0.889,185.79,187.4,1.61
ST-HIMADRI,260,-20.62,6.69,978.13,8,0.899,174.51,180.06,5.55
ST-HIMADRI,261,-26.61,0,971.91,8,0.617,169.24,187.61,18.36
ST-HIMADRI,262,-25.01,7.25,972.25,8,0.842,181.48,180.81,-0.67
ST-HIMADRI,263,-28.69,2.05,985.83,8,0.803,175.91,188.26,12.35
ST-HIMADRI,264,-21.28,5.26,976.49,8,0.733,172.59,184.13,11.54
ST-HIMADRI,265,-19.06,7.74,970.51,8,0.647,174.62,178.7,4.08
ST-HIMADRI,266,-24.02,2.99,965.58,8,0.844,171.8,177.18,5.38
ST-HIMADRI,267,-24.41,4.75,977.85,8,0.946,175.7,174.45,-1.25
ST-HIMADRI,268,-29.04,6.63,1012.16,8,0.701,185.22,184.03,-1.19
ST-HIMADRI,269,-25.68,3.8,941.42,8,0.724,175.79,178.71,2.92
ST-HIMADRI,270,-19.46,9.74,963.17,8,0.772,179.17,184.38,5.21
ST-HIMADRI,271,-20.65,10.96,971.4,8,0.601,183.09,172.35,-10.74
ST-HIMADRI,272,-17.45,6.84,997.19,8,0.88,170.48,185.14,14.66
ST-HIMADRI,273,-18.86,5.97,972.27,8,0.823,170.84,184.01,13.17
ST-HIMADRI,274,-20.33,6.19,975.81,8,0.708,173.17,189.5,16.33
ST-HIMADRI,275,-26.53,5.85,998.25,8,0.719,180.5,186.85,6.35
ST-HIMADRI,276,-23.88,0.54,987.33,8,0.716,166.57,173.23,6.66
ST-HIMADRI,277,-26.12,11.09,998.53,8,0.826,190.32,191.46,1.14
ST-HIMADRI,278,-28.56,6.65,991.6,8,0.717,184.82,186.13,1.32
ST-HIMADRI,279,-22.09,1.96,978.94,8,0.705,167.09,161.64,-5.46
ST-HIMADRI,280,-23.5,2.56,972.01,8,0.84,170.2,175.89,5.68
ST-HIMADRI,281,-20.37,0,960.78,8,0.698,161.11,179.62,18.51
ST-HIMADRI,282,-11.67,8.23,963.84,8,0.8,165.89,164.06,-1.83
ST-HIMADRI,283,-27.03,9.44,993.2,8,0.847,188.31,187.42,-0.89
ST-HIMADRI,284,-23.28,6.93,967.94,8,0.683,178.6,188.04,9.44
ST-HIMADRI,285,-32.22,8.92,982.15,8,0.639,194.22,204.8,10.57
ST-HIMADRI,286,-21.31,0,991.12,8,0.609,162.08,164.16,2.08
ST-HIMADRI,287,-27.47,6.51,989.99,8,0.856,183.12,202.46,19.34
ST-HIMADRI,288,-29.6,4.98,995.11,8,0.888,182.84,199.21,16.37
ST-HIMADRI,289,-17.16,3.72,992.95,8,0.761,163.95,177.29,13.34
ST-HIMADRI,290,-23.79,1.26,1007.84,8,0.84,167.71,174.67,6.96
ST-HIMADRI,291,-24.07,5.05,976.39,8,0.782,175.84,182.53,6.69
ST-HIMADRI,292,-24.48,3.09,970.83,8,0.912,172.56,177.09,4.53
ST-HIMADRI,293,-23.69,8.36,978.25,8,0.754,181.89,193.25,11.36
ST-HIMADRI,294,-20.84,7.53,979.69,8,0.818,176.47,184.0,7.53
ST-HIMADRI,295,-25.18,5.76,973.81,8,0.65,178.74,188.64,9.89
ST-HIMADRI,296,-23.34,2.87,980.15,8,0.815,170.54,179.32,8.78
ST-HIMADRI,297,-24.66,9.68,989.26,8,0.836,185.67,197.19,11.52
ST-HIMADRI,298,-21.27,6.82,973.25,8,0.809,175.68,183.81,8.12
ST-HIMADRI,299,-28.61,1.81,974.8,8,0.709,175.44,173.5,-1.94
ST-HIMADRI,300,-19.6,0.24,972.93,8,0.941,160.45,161.04,0.59
ST-HIMADRI,301,-21.97,1.52,994.86,8,0.922,165.94,181.04,15.1
ST-HIMADRI,302,-26.4,6.87,972.44,8,0.763,182.56,180.12,-2.44
ST-HIMADRI,303,-21.68,8.83,990.68,8,0.92,180.05,180.68,0.63
ST-HIMADRI,304,-26.77,9.89,969.25,8,0.909,189.06,186.89,-2.17
ST-HIMADRI,305,-22.82,6.29,968.97,8,0.761,176.71,183.78,7.07
ST-HIMADRI,306,-18.54,12.01,975.04,8,0.636,182.33,186.0,3.67
ST-HIMADRI,307,-18.78,0,972.03,8,0.877,158.91,173.42,14.51
ST-HIMADRI,308,-25.61,5.17,965.7,8,0.792,178.22,188.9,10.68
ST-HIMADRI,309,-17.69,5.36,968.13,8,0.807,168.11,183.8,15.7
ST-HIMADRI,310,-20.58,1.82,983.5,8,0.683,164.79,163.28,-1.51
ST-HIMADRI,311,-22.25,4.63,994.22,8,0.77,172.45,175.41,2.95
ST-HIMADRI,312,-25.06,3.56,959.03,8,0.662,174.36,176.28,1.93
ST-HIMADRI,313,-19.78,5.58,997.07,8,0.87,171.07,184.76,13.7
ST-HIMADRI,314,-24.54,9.22,977.2,8,0.886,184.72,189.34,4.62
ST-HIMADRI,315,-14.5,0.38,979.85,8,0.651,153.93,159.5,5.57
ST-HIMADRI,316,-18.06,9.97,967.86,8,0.668,177.73,188.5,10.77
ST-HIMADRI,317,-22.34,2.83,956.01,8,0.707,169.34,169.61,0.26
ST-HIMADRI,318,-16.78,4.51,990.96,8,0.631,165.04,169.99,4.95
ST-HIMADRI,319,-8.98,6.6,974.83,8,0.703,159.01,166.7,7.69
ST-HIMADRI,320,-24.03,9.7,997.68,8,0.887,184.81,194.72,9.9
ST-HIMADRI,321,-25.53,12.15,985.84,8,0.846,191.76,195.1,3.35
ST-HIMADRI,322,-23.15,8.16,971.28,8,0.791,180.84,191.14,10.3
ST-HIMADRI,323,-22.67,2.13,984.48,8,0.924,168.14,180.63,12.49
ST-HIMADRI,324,-18.95,4.04,997.87,8,0.647,166.91,172.4,5.49
ST-HIMADRI,325,-19.44,6.31,977.52,8,0.753,172.23,171.57,-0.65
ST-HIMADRI,326,-18.3,5.9,972.2,8,0.76,169.94,171.29,1.35
ST-HIMADRI,327,-18.55,0.71,973.25,8,0.778,160.0,168.0,7.99
ST-HIMADRI,328,-23.9,4.59,975.27,8,0.812,174.73,184.23,9.49
ST-HIMADRI,329,-26.48,2.36,981.18,8,0.744,173.66,186.84,13.18
ST-HIMADRI,330,-23.2,4.91,995.41,8,0.847,174.25,179.82,5.57
ST-HIMADRI,331,-15.95,8.99,977.57,8,0.856,172.92,176.51,3.59
ST-HIMADRI,332,-7.89,4.82,982.42,8,0.627,153.98,152.92,-1.06
ST-HIMADRI,333,-17.86,4.9,960.55,8,0.936,167.5,176.28,8.78
ST-HIMADRI,334,-14.07,8.67,983.09,8,0.618,169.76,170.29,0.53
ST-HIMADRI,335,-22.8,11.78,965.89,8,0.764,187.59,195.21,7.62
ST-HIMADRI,336,-19.25,1.84,1000.82,8,0.701,162.92,166.2,3.27
ST-HIMADRI,337,-9.88,7.99,979.93,8,0.797,162.91,159.63,-3.28
ST-HIMADRI,338,-14.39,7.7,981.9,8,0.947,168.28,177.12,8.84
ST-HIMADRI,339,-16.44,0.78,978.86,8,0.777,157.3,166.01,8.71
ST-HIMADRI,340,-16.42,3.41,986.56,8,0.9,162.4,172.91,10.51
ST-HIMADRI,341,-16.27,6.17,987.33,8,0.653,167.69,180.5,12.81
ST-HIMADRI,342,-24.95,8.39,978.68,8,0.77,183.6,199.14,15.55
ST-HIMADRI,343,-15.53,0,977.22,8,0.651,154.57,162.32,7.76
ST-HIMADRI,344,-15.71,5.07,941.88,8,0.87,165.15,172.38,7.23
ST-HIMADRI,345,-17.37,10.3,974.64,8,0.857,177.41,180.96,3.54
ST-HIMADRI,346,-20.8,10.74,980.21,8,0.659,182.77,185.48,2.72
ST-HIMADRI,347,-20.16,8.01,979.52,8,0.786,176.53,172.84,-3.69
ST-HIMADRI,348,-21.86,10.29,973.36,8,0.905,183.33,190.79,7.46
ST-HIMADRI,349,-8.04,6.68,962.85,8,0.937,158.04,167.98,9.94
ST-HIMADRI,350,-17.52,4.94,994.86,8,0.935,166.83,169.68,2.85
ST-HIMADRI,351,-25.05,9.72,986.82,8,0.693,186.29,187.95,1.66
ST-HIMADRI,352,-12.02,9.38,963.98,8,0.862,168.62,181.86,13.24
ST-HIMADRI,353,-17.17,0.69,983.69,8,0.842,158.05,169.78,11.73
ST-HIMADRI,354,-14.36,10.56,969.44,8,0.604,174.0,169.4,-4.6
ST-HIMADRI,355,-14.84,7.08,972.04,8,0.699,167.72,175.02,7.3
ST-HIMADRI,356,-15.93,6.82,1003.74,8,0.83,168.37,182.66,14.29
ST-HIMADRI,357,-11.08,0,967.82,8,0.642,148.78,147.21,-1.57
ST-HIMADRI,358,-14.65,4.34,965.72,8,0.798,162.11,157.8,-4.32
ST-HIMADRI,359,-7.49,4.26,976.93,8,0.763,152.39,154.29,1.9
ST-HIMADRI,360,-10.43,3.77,988.54,8,0.749,155.21,159.11,3.89
ST-HIMADRI,361,-9.92,2.09,976.83,8,0.626,151.3,160.03,8.72
ST-HIMADRI,362,-14.75,2.13,977.9,8,0.934,157.74,166.65,8.91
ST-HIMADRI,363,-15.67,10.29,952.47,8,0.814,175.35,182.54,7.18
ST-HIMADRI,364,-13.11,10.19,992.7,8,0.676,171.43,185.28,13.85
